CLUE,ANS,POS,FOUND IN
Large and scholarly book ,tome,1,Voluminous tome
Small outpost of families ,settlement,16,Descent settlements
German cherry brandy ,kirsch,1,Kirschwasser
Bringing into existence ,creating,1,Creating anew
"Eg, seaweed ",alga,2,Algae-like organism
Ambiguous ,equivocal,3,Equivocal statement
Sole ,only,1,Only one
"US state, capital Columbus ",ohio,1,Ohio - Columbus
Sorrow ,grief,1,Grief-stricken
At some time afterwards ,later,3,Later on
Wall paintings ,frescoes,1,Artistic frescoes
It's used by a conductor and a policeman ,baton,1,"Baton (for a conductor, as an instrument for directing musical performances)"
Skinflint ,miser,1,Miserly
Dassie ,hyrax,13,"Similar animal term: Hyrax - a different species that shares some ecological niches with Dassies, despite being distinct creatures."
Big brass instrument ,tuba,9,"Wagner tuba (a large, brass instrument)"
'Don Juan' poet ,byron,1,"Lord Byron - ""The Don Juan"" is a satirical poem by the famous Romantic poet Lord George Gordon Byron, which he published in three volumes between 1819 and 1823."
Rules observed in polite society,etiquette,2,"Etiquette: Adhering to social norms, customs, and conventions that govern behavior in specific situations or contexts"
Happiness ,delight,6,Delighted
