CLUE,ANS,POS
Person with refined tastes in food and drink ,epicure,11
Pillar,column,1
Opposite of day ,night,1
"Alone, apart, detached ",isolated,2
Poem ,ode,11
Trip ,journey,1
Style of furnishing etc used in room ,decor,1
Dairy product ,butter,4
Cuban folk dance ,rumba,3
Military engagement ,battle,1
Membrane in the eye,cornea,1
Insight ,acumen,6
Threatening ,menacing,1
Moving staircase ,escalator,1
Disregard ,neglect,1
Subsequent ,next,3
Bear witness ,attest,2
Navigational instrument ,compass,1
One claims to be sensitive to the paranormal ,psychic,5
Beer ,ale,1
Cooked mixture of milk and eggs ,custard,4
Gifted ,talented,3
Capital of Peru ,lima,1
"Attentive, watchful ",alert,6
Brief written record ,note,2
Complete subjugation ,enslavement,13
Low-growing woody plants ,shrubs,1
Wash out ,rinse,1
Reach a destination ,arrive,1
Tasty ,palatable,7
Aggressive,belligerent,19
Warm item of bedding ,blanket,1
Echoing,reverberation,2
Stone mixture for paths ,gravel,4
"Anxious, restless ",uneasy,4
