CLUE,ANS,POS
Adversary ,opponent,3
Oblivious ,unaware,1
Formal set of clothes ,suit,3
"Surreptitious, furtive ",stealthy,2
"Plead, implore ",beg,1
Tenth month,october,1
"Metal, symbol Cr ",chromium,1
"Awful, dreadful ",terrible,5
Backs of legs ,calves,2
One who sells betting advice ,tipster,6
Spanish wine cocktail ,sangria,1
Tailless marsupial down under ,wombat,5
Town in Surrey ,woking,1
Person with outstanding intellect ,mastermind,8
Difficulty in reading and spelling ,dyslexia,4
Stronghold ,fortress,1
Large water lily ,lotus,2
Vedic hymn ,mantra,4
