CLUE,ANS,POS
Examination of vehicle's performance on highway ,road test,6
Blemish ,scar,4
"Memento, keepsake ",souvenir,2
"Smear, daub ",smudge,7
Interior ,internal,5
Celtic language,irish,6
Not awake ,asleep,1
Pain reliever ,analgesic,2
Head of corn ,ear,1
"Warranty, pledge ",guarantee,1
Latin American ballroom dance ,paso doble,7
African language ,zulu,2
Reptile with shell,tortoise,5
Burial ground ,cemetery,1
Made better in quality ,improved,2
A musical work ,opus,2
Forced out of office ,ousted,2
Evil in nature ,malign,20
A change of explanation ,reinterpretation,2
Robin Hood's forest ,sherwood,1
