CLUE,ANS,POS,FOUND IN
Towards (river's) source ,upstream,9,Upstream start
Always on the move ,restless,1,Restless legs syndrome sufferer
Bad smell,stench,4,Stinky stench
Buildings occupied by monks or nuns ,abbeys,12,"Benedictine Abbey (referring to a monastery following the Rule of Saint Benedict, with separate abbeys for monks and nuns)"
Snakelike fish ,eel,5,Eel-like
Spherical form of carbon ,buckminsterfullerene,3,"Fullerene (C60, Buckminsterfullerene)"
Pertaining to sight ,visual,1,Visually oriented
Mythical giant ,titan,3,Titans
Light red ,pink,5,Blush pinkish-red
Pedestrian refuge ,traffic island,11,Traffic island buffer
Autumn; drop ,fall,1,Fallen leaves
Sign (cheque) on back ,endorse,1,Endorsement
Jewish republic ,israel,1,"Israel: A sovereign state in the Middle East, often considered a Jewish homeland as well."
Wizardry,magic,5,Magical prowess
"Opposed, against ",anti,7,Anti-
Cook in an oven ,bake,1,Baked goods
