CLUE,ANS,POS
"Cricket, table-tennis and baseball implement ",bat,1
Glowing ,radiant,1
One studying weather and climate ,meteorologist,1
Milder drink taken after a stronger one,chaser,1
Of only average quality ,mediocre,6
Spicy pepper sauce ,tabasco,1
Paris stock exchange ,bourse,1
Constant nuisance ,pest,1
Clap ,applaud,1
Lifted ,raised,3
Site of annual Wagner festival ,bayreuth,1
Not faint or feeble ,strong,1
"Ineffectual, vain ",futile,5
A Hindu spiritual teacher ,guru,1
Deduce ,infer,1
Part of the week ,tuesday,2
Number ,eight,8
(Of computer memory) able to be read in non-sequential order ,random access,1
Way in ,entrance,4
