CLUE,ANS,POS
Israeli city ,tel aviv,2
Stroke lovingly,caress,2
Very steep ,precipitous,2
Circled ,ringed,8
Portion of meat ,cutlet,4
Weapons store ,arsenal,6
Leisurely walk ,amble,4
Smouldering piece left over from a fire,ember,3
Local habit,custom,2
Tranquillity,peacefulness,2
Expel from a country ,deport,1
Ships' companies ,crews,1
High-kicking French dance ,cancan,1
American country gaining independence from Spain in 1810 ,mexico,1
Greek goddess ,athena,1
Article in list ,item,3
Every now and again ,once in a while,10
"Inactive, motionless ",static,1
