CLUE,ANS,POS
Trendy body joint? ,hip,5
Firm ,solid,1
"Keepsake, souvenir ",memento,1
Flower ,bloom,1
Many-coloured gem ,opal,1
Power to withstand hardship ,endurance,4
Arm joint,elbow,1
Naked ,nude,5
Kingsley Amis novel ,lucky jim,1
Disease inflaming the big toe ,gout,1
Monetary unit ,dollar,1
Stand firm against ,resist,1
Shielded ,sheltered,13
Hole (for shoelace) ,eyelet,5
Ladies' hosiery,tights,2
Former ruler of Iran,shah,1
Strain ,tension,1
Not sacred ,secular,6
Chain of rocks underwater ,reef,1
Coral island ,atoll,1
Pilgrim Fathers' ship ,mayflower,1
