CLUE,ANS,POS
Stuck-up ,snobbish,1
One wearing clothing typical of the opposite sex ,cross-dresser,3
State of being held prisoner ,captivity,1
Area of land feeding one river ,drainage basin,3
Appraise ,assess,9
Underneath ,below,2
Very black ,inky,3
From birth to death ,lifetime,1
Dessert ,pudding,1
Group of things that belong together ,set,3
Anticipate ,foresee,2
World War I battlefield,ypres,3
Idle wanderer ,vagabond,1
(Political) murder ,assassination,2
Small leaflet ,pamphlet,2
Groups or witches ,covens,1
Gesture expressing unconcern,shrug,1
First woman ,eve,1
Mistake ,error,1
Belgian city,antwerp,1
Sports or entertainment venue ,arena,1
