CLUE,ANS,POS,FOUND IN
Lady with guests,hostess,1,Social hostess
Driver of carriage ,coachman,3,Hackney coachman
Large spade ,shovel,1,Big shovel
Large strong bags,sacks,1,Capacious sacks
Highest mountain in Wales ,snowdon,1,"Snowdon: Official Welsh name Yr Wyddfa, meaning ""the frost crag"" or ""frozen crag."""
Fleur-de-lis ,lily,1,Flower of lily
State of southwest US ,arizona,15,"Sequoia National Forest, California (adjacent to Nevada and Arizona)"
Chop with an axe ,hew,13,Hewn wood pieces
An organised massacre of Jews ,pogrom,10,"Antisemitic pogroms (referring to historical events, though not limited to organized massacres)"
Ill-suited ,unfit,3,Unfit: unsuitable or inappropriate for a specific task or environment
City in Texas - all sad (anag) ,dallas,14,Dejected Dallas
Major world religion ,islam,2,"Islam: Founded by Prophet Muhammad in the Arabian Peninsula, emphasizing submission to Allah's will."
Thin mortar for filling building joints etc,grout,17,Low-quality grout mixture
Illness ,sickness,17,Sickness cycle (chronic or recurring illnesses)
eg Pooh ,bear,1,Bear (referring directly to the character from Winnie-the-Pooh by A.A
