CLUE,ANS,POS
Group of fish ,shoal,2
Drawings showing how things work ,diagrams,1
US Department of Defense ,pentagon,1
Fast-moving stream ,torrent,1
Courage in battle ,valour,6
Underground chapel ,crypt,1
Net for fishing at sea ,trawl,3
Prolonged public dispute,controversy,17
In a happy mood ,cheerful,6
Pig meat ,pork,1
Bell tower ,belfry,3
"Alleviates, relieves ",eases,3
Universe ,cosmos,1
Magical or medicinal potion ,elixir,3
Continent ,asia,3
Of the third rank or stage ,tertiary,1
Top for bottle or eye protector ,lid,2
Forgetful ,absent-minded,1
Unhurried and relaxed,laid-back,7
Event causing great damage ,catastrophe,16
Small insect ,gnat,8
