CLUE,ANS,POS,FOUND IN
Nauseous when flying,airsick,1,Airsickness
Anger ,ire,8,Ire-filled
.... sapiens is the human species ,homo,1,Homo sapiens
Agricultural labourer of low status ,peasant,1,Peasant farmer
Engulfing swirl of e.g. whirlpool ,vortex,3,Whirling vortex
Asian desert ,gobi,2,Gobi Desert
Brief light fall of rain ,shower,2,Soft shower
Beatle ,ringo,4,Ringo Starr
Miniature whirpools ,eddies,4,Infinitesimal eddies
Take over by force,usurp,4,Aggressive usurpation
Hospital-like - strictly objective,clinical,1,Clinical setting
Early string instrument ,viol,6,Viola
Bath ,tub,12,Foam party (in the tub)
Uttered - bicycle wheel part ,spoke,3,Spokes
