CLUE,ANS,POS,FOUND IN
"""Dutch"" tree",elm,9,Ulmus minor (Field Elm) – once common but now rare due to disease and habitat loss
The art of growing ornamental dwarfed plants ,bonsai,3,Bonsai cultivation
Of figures ,numerical,1,Numerical data
"- Jones, English architect ",inigo,1,Inigo Jones
Shouting ,yelling,13,Canine howl (as a metaphor for loud crying or yelling)
Spread; improvise (jazz) ,jam,16,Interactive jam session
Chair of the monarch ,throne,4,Custodian of the throne
Admission ,entry,2,Entry approved
Sea between Italy and former Yugoslavia ,adriatic,2,Adriatic Sea
100 years ,century,4,Century mark
Interval of quiet,lull,8,Serene lull
Ornament with slightly raised pattern,emboss,1,Embossed
Immediate ,instant,1,Instantaneous
Short-long metric foot ,iamb,3,Iambic
