CLUE,ANS,POS
Showing great melancholy,doleful,5
Small thin sharp piece ,sliver,2
Shoe part,heel,1
Speaker's platform ,rostrum,13
Highly prized flower ,orchid,1
Allot or ascribe ,assign,7
Artist's tripod ,easel,2
Rebounding of bullet,ricochet,4
Primitive rural transport ,oxcart,2
Large flatfish ,turbot,4
"Strict, stark ",severe,1
Prejudice,bigotry,1
Flavour ,taste,6
Leaves slowly and hesitantly ,tarries,10
Mixed drink ,cocktail,22
Controller of aircraft ,pilot,1
Eyelash cosmetic ,mascara,1
"Soften, give in ",relent,3
