CLUE,ANS,POS,FOUND IN
Prolonged period of very warm weather ,heat wave,5,Long heat wave
"Flip, a coin or pancake say ",toss,1,Tossing
Long-haired sheepdog ,collie,1,Border Collie
"Brim, edge ",rim,8,"Brimful (though not a direct match, related to being brimming with something like food)"
Dish of flat thin batter fried on both sides,pancake,1,Pancakes
Reverberate ,echo,1,Resoundingly echoing
Diacritical mark (two dots) placed over a vowel,umlaut,1,umlaut (as in ü or ö)
Pygmalion's brought-to-life statue ,galatea,1,Galatea (original name in Greek mythology)
Register ,enter,10,Entered in database
Let loose ,unleashed,3,Unleashed potential
Your friendly neighbourhood pub ,local,1,Local tavern
Military bugle call at sunrise,reveille,4,Morning Reveille
Bad-mouth ,malign,18,Maligning someone's character
Carthaginian general who crossed the Alps to defeat Rome ,hannibal,1,Hannibal Barca
Fund ,endow,6,Endowment
Like vinegar ,acetic,6,Diluted acetic acid
Summer shoe ,sandal,1,Sandals
