CLUE,ANS,POS
Prickly plant with purple flowers ,thistle,1
Ignored ,neglected,3
An alloy of mercury with another metal ,amalgam,1
Very beautiful or sensitive,exquisite,1
Land covered with trees ,forest,1
Woodland god ,satyr,6
Bay State ,massachusetts,1
Cleaning implement ,mop,4
Porous fibres for soaking up ,sponge,20
Holy ,sacred,1
One of Santa's reindeers,prancer,5
Fell asleep ,nodded off,1
Leg joint,knee,2
Words said to a sneezer ,bless you,1
Insurgent ,rebel,1
Graduates of a college ,alumni,1
Pester persistently,harass,6
Materialise ,appear,2
Pretending shyness ,coy,11
