CLUE,ANS,POS,FOUND IN
Gloss - refinement,polish,1,Polished: Refined surfaces are often smoothed and shiny through processes like buffing or polishing.
Physical or mental capacity,strength,13,Strength (physical capacity to perform tasks)
Tact - tasty food,delicacy,11,Gourmet delicacy
"Tennis, football, shot ",volley,5,Cross-court volley
Come closely together ,huddle,2,Huddle closely
Low-lying wetlands ,fens,14,"Fens: Wetlands with mineral-rich surface or groundwater, supporting diverse flora and fauna."
Come into view,appear,1,Appearing
Extremely unattractive ,ugly,4,Ugly or unsightly face
Local church community ,parish,1,Parishioners
"Move first one way, then the other",zigzag,7,Zigzag journey
