CLUE,ANS,POS,FOUND IN
Original New Zealanders ,maori,14,Early settlers of Aotearoa (Maori name for New Zealand)
Workers' organisations ,unions,1,Trade unions
Desert in China/Mongolia; cauliflower (Ind.) ,gobi,1,Gobi Desert
Formal dress ,attire,3,Black-tie attire
Take a pew,sit,5,Sitting area
Relating to verse - based on the metre ,metric,1,Metrical feet
Celestial body of hot gases ,star,1,"Stars are massive luminous spheres of plasma held together by gravity and they undergo nuclear fusion, which produces light and heat."
Reach ,attain,1,Attainable
"- and Cromarty, former Scottish county ",ross,4,Ross-shire bordering area
Remain ,stay,1,Staying
Jupiter is one ,planet,2,Fifth planet from the sun
