CLUE,ANS,POS
Bloodsucker ,vampire,1
Learners ,students,1
Windpipe ,trachea,1
Country bumpkin ,yokel,2
Chest of drawers or office ,bureau,7
Bold and adventurous ,daring,1
Bear something patiently ,endure,1
Intestinal infection caused by contaminated water or food,cholera,5
Glenda (anag.) ,angled,10
Cantor (anag),carton,3
Bear witness ,attest,4
Large flat fish ,plaice,5
Traditional Spanish dish ,paella,1
Mountain ,peak,2
Male deer ,stag,2
Large luggage case ,trunk,2
Whirlpool,eddy,13
Lit up,illuminated,1
Lifelike ,realistic,1
Purchased ,bought,2
Stay ,remain,2
"Obligations, responsibilities ",duties,1
Innocent and unsophisticated ,naive,1
Woodworker's tool ,plane,3
Soil-dwelling creature ,earthworm,1
Genial ,affable,8
Tidal mouth of a large river ,estuary,1
Surround completely ,envelop,14
Agent of change ,catalyst,1
Bronte heroine ,jane eyre,1
Middlesbrough area ,teesside,1
Climber ,mountaineer,1
Biblical temptress ,delilah,1
"Contend, maintain ",assert,11
"Nelson ......., great African statesman ",mandela,1
Herb tea ,tisane,3
