CLUE,ANS,POS
Public dispute,controversy,3
Cowboys' contest ,rodeo,1
Seawater ,brine,3
Be worthy of,deserve,1
Lacking knowledge or awareness ,ignorant,2
Large wine bottle ,magnum,1
Prejudice ,bias,3
Gift ,donation,10
String of beads ,necklace,2
SW county town ,exeter,1
Period ,era,7
Certificate ,diploma,1
Turn off course,deviate,4
Collected in one place ,assembled,1
Study of human and animal behaviour ,psychology,1
Very small ,microscopic,10
Not paid at the scheduled time ,overdue,1
Bridges over valleys,viaducts,7
Fastener; propeller ,screw,1
Member of a Bantu people living in Zimbabwe ,shona,1
Repository for objects of historical interest ,museum,1
Annual ,yearly,1
"Flashes, sparkles ",twinkles,2
