CLUE,ANS,POS
String ,twine,12
Skin blemish ,wart,6
Enclosure set back or indented ,recess,2
Cardinal number ,seventeen,17
Tropical skirt ,sarong,8
"Appalling, awful ",dreadful,5
Ran away to get married ,eloped,1
Huge legendary beings ,giants,2
Window in roof ,skylight,1
Happy ,glad,6
Indian cotton rug ,dhurrie,1
Makes intelligible ,explains,1
Peculiar ,odd,2
Private teacher ,tutor,1
Perimeter of circle ,circumference,4
Run away secretly to marry,elope,1
Irish ferry port ,rosslare,11
Grotto ,cave,2
Tiny crustaceans ,krill,8
