CLUE,ANS,POS
Trick ,hoax,7
Forced off the tracks,derailed,1
Revolving platform ,turntable,5
Sleeveless apron-like dress,pinafore,14
US state ,iowa,15
Type of macaque ,rhesus,2
Chasm ,abyss,2
Tanned hide ,leather,1
Costed ,priced,6
Consequence caused by something else ,effect,3
Surrender as a penalty ,forfeit,9
Pile,mound,4
Persistently annoying persons,pests,1
Cure ,remedy,2
Interminable ,endless,1
Complacent ,smug,11
Betrayer ,traitor,1
Clear savoury jelly ,aspic,1
Angry ,irate,6
High-ranking RC priest ,monsignor,1
Unpunctuality ,tardiness,8
Never-ending ,unceasing,17
Cover on a car wheel ,hubcap,1
