CLUE,ANS,POS,FOUND IN
Intoxicating liquour ,alcohol,3,Alcoholic drink
His cave is on Staffa,fingal,2,"Fingal's Cave, Staffa Island, Scotland - directly references the location and has a cave-like ambience associated with it."
Metal holding a gem ,setting,1,Gemstone setting
Ancient Italian ,roman,2,Romulus (Rome's legendary founder associated with the early Roman period)
Relating to cookery ,culinary,2,Culinary artistry
Ample ,enough,20,Well-fed (as in having enough food available).
Button used on quiz shows?,buzzer,2,Final buzzer: This refers to the last chance to answer a question before time runs out on some quiz show formats.
Madman ,lunatic,9,Lunatic demeanor
Receive ,accept,1,Acceptance
Item received through a will ,inheritance,1,Bequeathed inheritance
Wheel rod ,axle,1,Axle support beam
At a later time or behind ,after,6,Afterward
Coast ,shore,5,Shoreline establishment
Fashion ,trend,13,Trendy fashion
Send a vessel into water ,launch,2,Launching ship
Reckoning ,account,1,Accounting for consequences
Large goose ,greylag,18,"Mammoth-sized greylag goose (referring specifically to the Greylag Goose species, though it is not known for being large)"
Manufactured ,made,10,Assembly line made
Means of entry,access,2,Access point
