CLUE,ANS,POS,FOUND IN
Use up,exhaust,6,Exhaust supplies
Sieve ,strainer,2,Mesh strainer
Devout follower,disciple,3,Religious disciple
Shade of brown ,sepia,13,Sepia (historically associated with brown tones)
Wriggle as in embarrassment ,squirm,1,Squirming uncomfortably
Strongly want ,desire,5,Fervid desire
Raised platform ,dais,10,Raised dais
Gobsmack,astonish,15,Jaw-droppingly astonished
Supplication ,request,2,Petition (A formal request)
"Chest bones, may be floating ",ribs,10,Ankylosing spondylitis (affects ribs among other areas)
