CLUE,ANS,POS
Illegal state in football ,offside,1
Difficulties to be resolved,problems,5
"Of fruit, skinned ",peeled,1
Slimy substance ,goo,2
Wealth ,riches,1
Thespian ,actor,1
Rich white sauce ,bechamel,1
"Accedes, acquiesces ",assents,3
Wages ,pay,2
Stage play ,drama,3
Extreme fear ,terror,3
Drowsy ,sleepy,1
Valuable ,precious,7
Believed to be guilty but without proof,suspected,2
Lethargic ,languid,10
Speak out against ,denounce,6
Inveigle ,entice,2
"Induces, prevails upon ",persuades,1
Destructive event ,catastrophe,4
Witch's cat is well acquainted ,familiar,1
