CLUE,ANS,POS,FOUND IN
Head of corn,ear,9,Ear summit
Painter and wallpaperer ,decorator,2,Decorator (a general term for someone who paints or decorates homes)
Teasing unpleasantly ,taunting,1,Tauntingly
"American state, capital Des Moines ",iowa,3,"Cornhusker State (though commonly associated with Nebraska, can also apply to Iowa)"
Sound of mild disapproval,tut,11,Tutting
-- Boleyn ,anne,2,Anne (short form)
Unit of power ,watt,1,Watts
Inflamed ,red,9,"Skinnered (slang for very hungry, derived from ""skin and bones"")"
Beam over door or window ,lintel,19,"Lintel (though more commonly used for horizontal supports above windows or doors, they can technically be considered as 'beaming' over openings)"
"""Getting on""",elderly,4,Becoming elderly
Flummoxed ,nonplussed,7,Nonplussed (if not too shocked)
Strong man of the Bible ,samson,6,Strength (attribute associated with Samson)
