CLUE,ANS,POS,FOUND IN
Nauseous when flying,airsick,1,Airsickness
Agricultural labourer of low status ,peasant,1,Peasant worker
Engulfing swirl of e.g. whirlpool ,vortex,1,Tumultuous vortex
Asian desert ,gobi,2,"Gobi Desert - a vast, cold desert primarily located within northern China and southern Mongolia."
Characterized by intense feeling ,emotional,2,Intense emotionally charged
Small cake or bread roll ,bun,4,Minute bun
Brief light fall of rain ,shower,2,Soft shower
Tics ,spasms,6,Muscular spasms
Male singer in boater ,baritone,8,Boater's baritone
Miniature whirpools ,eddies,2,Minute eddies
Take over by force,usurp,18,Violent usurpation of power
Hospital-like - strictly objective,clinical,2,Clinical atmosphere
This job does not require all of the working week ,part-time,1,Part-time position
Vertical post by entrance,doorjamb,11,Doorjamb reinforcement
Early string instrument ,viol,1,Violin
Strong cord ,rope,1,Durable rope
Bath ,tub,5,Water-filled tub
Uttered - bicycle wheel part ,spoke,4,Spokes
