CLUE,ANS,POS,FOUND IN
Long-haired rabbit ,angora,5,Angora (breed)
Automatic machine ,robot,6,Robotic system
Desiccating ,drying,3,Drying out (becoming dry by losing water content)
Knickers,drawers,10,Drawers (slang for underwear)
Pre-Aztec Mexicans ,toltecs,10,Toltecs (predecessors to the Aztecs who had a significant influence on them)
Lively Parisian dance ,cancan,2,Cancan (a high-energy French dance involving high kicks)
Inuit abode,igloo,1,"The most recognizable form is the igloo (plural: igloos), especially associated with snowy areas where blocks of compacted snow are cut and stacked to create a dome-shaped structure that serves as temporary shelter during hunting trips or harsh weather conditions."
Dead ,extinct,12,Died out/extinct (in context of species)
"Of one from Warsaw, say ",polish,9,Piast (referring to a historical dynasty associated with Polish territories including Warsaw)
Patois ,dialect,3,"Vernacular (Vernaculars) - The language or dialect spoken by the ordinary people in a particular country or region, which can include patois forms."
Warning of danger ,alert,8,Precautionary alert (indirectly a warning)
Take small bites from ,nibble,2,Nibble (Refers to taking very small bites)
