CLUE,ANS,POS
(Of show) performed by a single person ,one-man,3
Language of much of the New World ,spanish,1
Impelled ,driven,1
Hand tool for plasterers or gardeners ,trowel,1
"'-' Marciano, US boxer ",rocky,1
Promise or pawn ,pledge,2
Adhesive ,glue,1
Short pointed beards ,goatees,2
Risk-free risk? ,safe bet,4
Orderly ,methodical,2
Loathes and detests ,abhors,2
Long-faced ,glum,2
Always winning,unbeaten,4
Froth ,suds,14
Seal,o-ring,12
White coating caused by damp ,mildew,4
Herb ,thyme,1
Period learning a trade ,apprenticeship,13
Bird used in falconry ,goshawk,6
Regular traveller to work ,commuter,1
Reuse (old ideas) with little improvement ,rehash,3
