CLUE,ANS,POS,FOUND IN
Italian cured pork ,pancetta,3,"Pancetta: Unsmoked, salted, and air-dried pork belly or back cuts."
"Collection of facts, information ",data,1,"Definition: A collection or compilation of facts, data, statistics, research findings, historical events, etc., organized in a systematic manner for easy reference and understanding."
An official language of the Republic of India,english,1,"Hindi: As the primary language, it holds co-official status alongside English in several states within India."
Tourist attraction of Rome ,colosseum,1,Colosseum: An ancient amphitheater known for gladiator battles and historical Roman spectacles.
Consent ,agree,1,Voluntary agreement
In each other's company ,together,20,Cohabiting resident (when referring to living together in the same space)
"Force, pressurise ",coerce,1,Compel or coerce
Electrical unit ,volt,3,Volt: The SI base unit for electric potential difference or electromotive force
Plant of bellflower family ,lobelia,13,Lobelia siphilitica (Indian Pink or Blue Lobelia) - although not a true member of the Campanulaceae family but shares similar flower morphology and habitat preferences
Abdominal pain ,colic,20,Colicky pains (intermittent and severe cramping)
Effect produced by playing a series of notes very rapidly,glissando,4,Glissando or portamento
Devours - food,eats,1,Eats voraciously
Swedish astronomer who devised temperature scale ,celsius,1,"The correct answer is Anders Celsius (1701-1744), who was a Swedish astronomer and physicist renowned for inventing the temperature scale that bears his name, now universally recognized as the Celsius scale."
Barrier to trade ,embargo,5,Trade embargo
Metal bolt ,rivet,6,Aluminum rivet
Unite ,join,3,Join together
Good-natured chaff ,banter,1,Kindhearted banter
