CLUE,ANS,POS
Eucharistic cups ,chalices,1
Fee paid to secure services ,retainer,1
Ravine ,gorge,2
"Apprise, notify ",inform,1
Muggy ,humid,1
Without fixed limits or restrictions,open-ended,7
"Drink, maybe philtre ",potion,6
Star sign ,virgo,6
Take a stand against ,oppose,13
Tennis court feature ,net,1
Damage ,harm,1
Egyptian goddess ,isis,1
"Hurry, haste ",rush,1
"London area, centre of the UK diamond trade",hatton garden,1
One loads and unloads ships,stevedore,4
Sudden apprehension and fear ,alarm,2
Wrongly understand ,misinterpret,1
Easy - without suffering ,painless,2
Great disaster ,debacle,5
Thighbone ,femur,1
