CLUE,ANS,POS
Not scared,unafraid,4
"Only, and nothing more ",merely,3
Vessel ,yacht,6
High point of building (from which to shout?) ,rooftop,1
Greek mathematician ,euclid,2
Failed - deflated ,let down,7
Architectural support or base ,plinth,4
Unfortunate accident ,mishap,1
The first creature Alice met in Wonderland ,white rabbit,1
Having second sight,prescient,1
Freshwater fish ,trout,1
Member of a religious body ,believer,1
Stylishly fashionable ,chic,1
"Indonesian island, capital Denpasar ",bali,1
Aperture through which glances sneaked,peephole,1
Precise ,exact,1
Euphonic ,tuneful,4
Perfect ,ideal,3
Cosmetic for the peepers ,eye shadow,1
Flower of daffodil family,narcissus,1
Memorial mound of stones ,cairn,1
"Tossing and catching, keeping a ball in the air ",juggling,1
No longer existing ,extinct,1
In need of sleep ,tired,4
Cloth for drying ,towel,1
Move (towards) - be attracted to,gravitate,6
Decree ,edict,5
Jetty ,pier,2
Long-suffering ,patient,1
Became tender ,softened,1
Conjugal ,married,1
The field of play in American football ,gridiron,1
