CLUE,ANS,POS
Healing ointment ,balm,43
Distinctive clothing for members ,uniforms,46
The home of sherry ,jerez,45
Small silky-haired spaniel ,maltese,49
Fermenting grape juice ,must,47
Imbibes,drinks,44
Female sheep ,ewe,42
Greek teller of animal tales with a moral ,aesop,2
Thatcher's PM decade ,eighties,2
Subdue by greater strength or numbers ,overpower,42
Captain after Moby-Dick ,ahab,42
Peter Pan author ,barrie,3
Strokes or fondles ,caresses,44
"Tube for air, cables, etc ",duct,46
