CLUE,ANS,POS
Send on; football player ,forward,1
Stretch of time ,period,5
"Cabbage, sprouts etc ",greens,2
Chop or cut with axe ,hew,4
Respect ,deference,5
Perfect combination of people for a task ,dream team,1
Capital of Turkey ,ankara,1
"Inordinate, unreasonable ",excessive,1
Officials to ensure fair play ,referees,1
Considers or believes likely ,suspects,3
Italian wine ,chianti,1
"Disdain, disrespect ",contempt,1
Antagonistic ,hostile,1
Amphibian - a Ken Livingstone pet?,newt,3
Hard iron alloy ,steel,1
Dress for bed?,nightgown,9
