CLUE,ANS,POS,FOUND IN
Go back on a promise ,renege,1,Reneged commitment
Good poker hand ,straight,1,Straight flush
Rarely ,seldom,1,Seldom seen
Bronze ,tan,13,Alloy with high corrosion resistance
Male singer with high register ,tenor,1,"Tenor: Known for his soaring tenor voice, capable of reaching impressive high notes."
"Bloomer, blunder ",error,2,Error in judgment
Frozen rain ,hail,1,Hailstone
London's river ,thames,1,"Thames: The most famous and iconic river running through London, often associated with historical significance and picturesque scenery."
Elusive or delicate ,subtle,14,Subtle nuance
Daub ,paint,7,Smudged paint
Terminate in den ,end,1,End up
Paris stock exchange ,bourse,1,Bourse de Paris
