CLUE,ANS,POS
Leaves carved on a Corinthian column ,acanthus,1
Meal ,dinner,3
Citizen of a former Soviet republic,kazakh,17
Wood-wind instrument ,oboe,3
"Pause, think twice ",hesitate,1
Hurry up!,step on it,14
"Incompetent, clumsy",inept,1
Between dawn and dusk ,daytime,2
Snowstorm ,blizzard,1
Mass for the dead ,requiem,1
Something with independent existence ,entity,15
Inflammatory skin condition ,eczema,2
Part of a garment covering the arm ,sleeve,1
Expresses one's view ,opines,1
(Food) consumer ,eater,1
Horizontal beam over a doorway ,lintel,3
Jar (anag.) ,raj,4
Exclude as ineligible - with drawing stick? ,rule out,3
Annual ,yearly,1
