CLUE,ANS,POS
"Prospect, view",vista,1
Social insect ,ant,1
Farm vehicle ,tractor,1
Palindromic German name ,otto,1
"Courting, romancing ",wooing,1
(Make a) deceptive move,feint,1
Male relation ,uncle,3
Not damaged in any way,intact,1
Come to a definite conclusion,resolve,10
Sea snail,whelk,4
Forgive ,excuse,2
Church residence ,parsonage,1
Shelter (for ships),haven,1
Large African mammal,hippopotamus,3
Become more rigid,stiffen,1
Remunerations ,earnings,4
Ball game ,tennis,6
Eye problems causing blurred vision ,cataracts,5
Face,visage,18
Church caretaker ,verger,2
OK,all right,2
"Stage entertainment with sketches, songs and dance ",revue,3
Gourd fruit ,melon,5
