CLUE,ANS,POS,FOUND IN
Patch up or renovate ,revamp,11,Revamping
Like no other ,unique,6,Singularly unique
Paid heed,attended,4,Carefully attended to
"Gas, O ",oxygen,11,Oxygen gas (O2) - referring to the oxygen atom in this context
Between Triassic and Cretaceous ,jurassic,4,Jurassic precursor
Latticework to support plants ,trellis,1,Plant trellis
Relating to love ,romantic,5,Romantic interest
Room at the bottom ,basement,1,Basement dwelling
"Flourish, do well ",prosper,1,Prosperous
Head of abbey ,abbot,1,"Abbot or Abbess: The person who heads an abbey, typically a religious community led by monks (in the case of males) or nuns (females)."
Immeasurably bad ,abysmal,8,Abysmally unacceptable
Evening service ,vesper,6,Vespertine gathering
Large ocean fish ,marlin,3,Colossal marlin
Ocean ,sea,6,Seascape
Irish county and port ,limerick,12,Westmeath - No prominent counties are well-known as ports; this may be a reference to Limerick due to its proximity and maritime connections.
Snare; carriage ,trap,3,Entrap: Directly relates to being caught in a snare but applied as an action or process.
Strong drive for success ,ambition,20,Unyielding in ambition (with a note on balance)
