CLUE,ANS,POS
Animal trail,spoor,5
Lady with guests,hostess,1
Driver of carriage ,coachman,1
Form of Buddhism ,zen,4
"Hastily, illegally convened tribunal",kangaroo court,2
Hearing for an actor ,audition,1
They act for others ,agents,4
Was untruthful ,lied,1
Oesophagus ,gullet,1
Fellow worker ,colleague,1
Bushy-tailed rodent ,squirrel,1
Gruesome ,macabre,10
Unravel ,disentangle,1
Talisman ,amulet,1
"Barely, hardly ",scarcely,4
Major world religion ,islam,2
Uprising ,rebellion,1
Thin mortar for filling building joints etc,grout,4
Illness ,sickness,3
Firm and confident ,assertive,1
