CLUE,ANS,POS
Kill by piercing with a spear or sharp pole ,impale,3
Ethiopian capital ,addis ababa,1
Patch up or renovate ,revamp,5
Like no other ,unique,1
One who propitiates by concessions ,appeaser,11
"Gas, O ",oxygen,1
Capture (slang) ,nab,5
Madness ,insanity,1
Latticework to support plants ,trellis,1
Relating to love ,romantic,11
Insanity ,madness,1
Percussion instrument ,marimba,5
Room at the bottom ,basement,2
Examine (quickly) ,scan,2
Dairy product ,cheese,2
Concluding ,ending,4
"Flourish, do well ",prosper,2
Understanding ,enlightenment,13
Male relative ,grandson,8
West African republic,niger,8
Head of abbey ,abbot,1
Material for pottery ,clay,1
The work-shy? ,idlers,3
Large ocean fish ,marlin,2
Ocean ,sea,1
Snare; carriage ,trap,1
Strong drive for success ,ambition,1
