CLUE,ANS,POS
Instrument of torture (a hinged case lined with spikes) ,iron maiden,2
One who has lost a limb,amputee,1
School mark ,grade,1
In a quick tempo (music) ,presto,1
Cocoa drink ,hot chocolate,1
Private teacher ,tutor,1
Unbranded animal or person of independent thought ,maverick,9
Occur ,happen,1
"Not at rest, moving ",in motion,1
Arrival of air or water,inflow,1
"Imperils, jeopardises ",threatens,2
Type of hot curry ,vindaloo,3
City on the Clyde ,glasgow,1
North Yorkshire cathedral city,ripon,1
Lightweight cotton cloth ,muslin,1
Voucher ,coupon,1
Triumphantly happy,jubilant,6
French cathedral city ,chartres,5
Feeling of boredom,ennui,5
North African country ,libya,3
Project or strategy ,scheme,5
Small restaurant ,bistro,1
Game played on horses or in water ,polo,1
Unhappy; knock over ,upset,5
