CLUE,ANS,POS,FOUND IN
Red (in heraldry),gules,1,Gules (the heraldic term for red)
Fish; edible cactus ,tuna,10,"Tunas (a type of fish, though unrelated to edible cacti, it might be what's expected in a seafood context)"
Ham it up ,overact,1,Overacting
College of Arms head ,earl marshal,5,Earl Marshal's Herald
Norwegian dramatist ,ibsen,1,Henrik Ibsen
Sorrow ,grief,1,Grief-stricken
Royal paraphernalia ,regalia,9,Imperial regalia
Spicy pepper sauce ,tabasco,6,Tabasco (brand known for spicy hot sauces)
Paris stock exchange ,bourse,2,Bourse de Paris (historical name)
Constant nuisance ,pest,1,Pestering
Subsequent ,next,2,Next in sequence
Not so tall ,shorter,8,Shorter than average
Peace lover; bird ,dove,1,Dove-tail
A Hindu spiritual teacher ,guru,1,Guruji
Alternative ,other,14,Other possibility
Skilful ,deft,17,"Deft (meaning skillful in a way that is quick and precise, often used metaphorically)"
