CLUE,ANS,POS,FOUND IN
Booking (in restaurant) ,reservation,1,Reservation confirmed
Prejudice ,bias,1,Discriminatory bias
It follows from that fact ,hence,4,"Hence, an inference arises"
Period (of enchantment?),spell,3,Spellbound time
Banknote; beak ,bill,4,Avian-embossed bill
"Cringing, fawning ",servile,15,Servile attitude
"Of skin, yellowish in colour ",sallow,6,Sallow complexion
Statement of money owed,invoice,12,Invoice outstanding
Swimming stroke ,crawl,7,Elementary crawl (also known as freestyle)
Small narrow river ,stream,1,Streamlet
In favour of ,pro,1,Proponent
Push lips out as sign of annoyance ,pout,1,Pouting
Small mark ,dot,1,Tiny dot
One employed to look after a golf course ,greenkeeper,6,Head greenkeeper
