CLUE,ANS,POS
South American animal of the camel family,llama,1
Bit part actor ,extra,1
Brown seaweed ,kelp,1
"The Great Barrier ..., Australian natural wonder ",reef,1
French ferry port ,calais,9
Sudden emotional speech ,outburst,1
Verdure ,greenery,1
This sauce often goes with fish ,tartar,1
Covered with trees ,wooded,1
Cuisine of southern North America ,tex-mex,2
Climbing plant ,clematis,13
Stormy ,blustery,18
French river,loire,3
Text of play or film,script,1
"American state, capital Boise ",idaho,1
Nobleman,baron,3
Vanity Fair author ,thackeray,2
Channel isle ,alderney,3
No longer in existence,extinct,1
Increase by 100%,double,1
