CLUE,ANS,POS
"Safe, free from danger ",secure,1
Fruit; reddish-purple ,plum,2
Shook,trembled,3
Looker-on ,spectator,3
Hard felt hat ,bowler,3
Forced out of office ,ousted,4
US state ,illinois,9
Brief and to the point ,concise,1
Narrow passage in sea ,strait,2
German emperor ,kaiser,1
Resuscitation ,revival,2
Marry ,wed,1
Type of flower ,lily,2
Canvas sunshield ,awning,10
Up to a time that ,till,7
Tropical tree or hand part ,palm,1
Commerce ,trade,2
"... London art gallery, with ...",tate britain,1
Craft or container ,vessel,14
