CLUE,ANS,POS
Feeling or showing romantic love ,amorous,3
It carries genetic information ,dna,1
'Goldfinger' author ,ian fleming,1
Blood vessel ,aorta,7
Skin disorder,eczema,1
Child's plaything ,toy,1
Sensible ,rational,5
Bird of town and wood ,pigeon,14
Arthur's sorcerer ,merlin,1
Cowboy's rope ,lasso,1
Ronnie Scott's music?,jazz,1
Relating to river banks ,riparian,4
Ancient Greek town with 21 ,delphi,3
Destructive ,ruinous,4
Hard kick ,boot,1
Ancestor ,forebear,1
Area of bad housing ,slum,1
"Greek philosopher (Poetics, Politics) ",aristotle,1
Sombre colour,grey,1
Doorpost ,jamb,3
Unwrinkled ,smooth,2
Egyptian port and canal ,suez,11
Impenetrable mist ,fog,1
It obstructs or hinders ,obstacle,4
