CLUE,ANS,POS,FOUND IN
Hee-hawed ,brayed,6,Brayed cheerfully
Indefatigability,stamina,2,Tireless stamina
Narrow runner for the snow ,ski,1,Skier
"Plead, implore ",beg,1,Begging
Bursar ,treasurer,3,Treasurer in an educational institution
Statement of transactions and costs ,account,8,Accounts payable voucher
Wordy ,verbose,11,Excessively verbose
Actor -- musician ,player,11,Clarinet player
Stronghold ,fortress,12,Secure fortress
Shop ,grocery,8,Grocery store
'The once and future king' ,arthur,7,King Arthur legend
Large water lily ,lotus,7,Nelumbo nucifera 'Giant Red Lily' (hybrid variety of Indian lotus with large leaves resembling those of water lilies)
Vedic hymn ,mantra,5,Gayatri Mantra
