CLUE,ANS,POS
Blemish ,scar,4
Feeling loss ,mourning,19
"Memento, keepsake ",souvenir,1
Celtic language,irish,2
Plug for a cask's vent hole ,spigot,6
Not awake ,asleep,1
Butterfly/moth larva ,caterpillar,1
Christopher Robin's bear ,pooh,2
Head of corn ,ear,1
Latin American ballroom dance ,paso doble,5
Burial ground ,cemetery,1
Spud ,potato,1
Medieval steward ,seneschal,1
Made better in quality ,improved,1
Loud and persistent outcry ,clamour,5
Forced out of office ,ousted,3
Gave account of ,reported,3
Fur trimming on royal robes ,ermine,1
Robin Hood's forest ,sherwood,1
