CLUE,ANS,POS,FOUND IN
Clapping ,applause,5,Ground vibrations from applause
Allocates a task ,assigns,1,Assigns duties or responsibilities
Zodiac sign ,aquarius,11,Aquarius (Januinas 20 - February 18): An Aquarian's unconventional thinking may lead them to unique insights or interpretations when tackling puzzles.
Cease work ,rest,8,At rest instead of working
Ten years ,decade,1,Decade-long journey
Relating to artistic writing ,literary,2,Literary finesse
Island mostly north of the Arctic circle,greenland,5,"Greenland (though not entirely north, it has regions above the Arctic Circle)"
Be at odds,disagree,1,Disagreeing
Trivial thing (half a pint?),small beer,4,Small beer mug
Harbinger ,herald,8,Herald (in the context of a harbinger)
(Of snow) melt ,thaw,1,Thawing
"Beliefs, dogmas ",tenets,6,Strong-held tenets
Food item made with bleached flour ,white bread,1,Bleached white bread
Travelling company of entertainers ,circus,1,Circus troupe
Broad smile,grin,5,Cheerful grin
Italian poet ,dante,1,Dante Alighieri
Attire ,dress,3,Suitably dressed
Business room - position of responsibility or duty,office,3,CEO (Chief Executive Officer)
Affectedly polite and refined ,genteel,10,Genteel communication
