CLUE,ANS,POS
Awkward ,inept,13
Celestial body ,star,1
Popeye's nemesis,bluto,1
Booking (in restaurant) ,reservation,1
Strange or eccentric person ,weirdo,1
Prejudice ,bias,1
Swindle ,hustle,19
Sleep-like state ,trance,15
Banknote; beak ,bill,1
Night attire ,pyjamas,17
Oriental two-wheeled carriage,rickshaw,1
Taj Mahal city ,agra,1
Playing card; sailor ,jack,2
Brave and chivalrous men ,gallants,3
Small narrow river ,stream,1
Sacred beetle ,scarab,1
Bird of prey ,eagle,2
"'Circus tent (3,3)' ",big top,20
Push lips out as sign of annoyance ,pout,4
One employed to look after a golf course ,greenkeeper,6
