CLUE,ANS,POS
State of NE USA ,connecticut,7
Of a horse ,equine,3
Female sheep ,ewe,1
One who is owed,creditor,2
Plucked instrument ,harp,1
People of great learning in particular subject ,scholars,1
Go without food ,starve,2
Afflicted with feeling of imminent sickness ,nauseous,15
Long thin flag ,streamer,1
"Recount, relate ",recite,5
Circus controller ,ringmaster,1
Announce ,proclaim,4
Rich dessert cake ,gateau,17
(Of door) slightly open ,ajar,1
Public sale to the highest bidders ,auction,1
"Ridicule, mockery ",derision,1
