CLUE,ANS,POS,FOUND IN
Type of nut ,cashew,2,Cashews
Performed - with a high degree of skill ,accomplished,6,Deftly accomplished
"Irritates, annoys ",irks,9,Irksome
Deliver from danger ,rescue,2,Rescue operation
European capital ,oslo,11,"Oslo, Norway"
Passenger ship ,liner,1,Ocean liner
Pluck strings ,strum,4,Cellist tuning her instrument
Winter weather ,snow,7,Snowy landscape
Hidden microphone ,bug,13,Plain-sight bug (for dramatic effect)
Pharmacist ,dispenser,1,Drug dispenser: Dispensing medication as part of their primary duties.
Tycoon ,magnate,9,Monied magnate
Primitive aquatic plant,alga,18,"Vaucheria, a green alga with primitive characteristics"
Cuban leader ,castro,1,Fidel Castro
Cheerfully willing to do favours ,obliging,14,Enthusiastically obliging
Evergreen tree for Gaelic men ,fir,1,"Caledonian fir: A species native to the Scottish Highlands, representing the traditional woodland habitat in Gaelic regions."
