CLUE,ANS,POS
"Discovering, finding out ",learning,1
Set of rungs ,ladder,1
"Fuse, combine",coalesce,9
Page or foliage ,leaf,1
Up to (a time) ,until,1
Surprise attack ,raid,3
Underwater detection system ,sonar,1
Unoccupied or not in use,idle,3
Expresses approval ,commends,2
Moving crowds of bees ,swarms,1
European country,france,9
Soundless ,silent,1
Cooker ,oven,1
"Part, share ",portion,5
Strong building material ,concrete,3
Osculating ,kissing,2
Division of company ,department,1
Alone ,unaccompanied,5
Excessive utilisation,overuse,1
Picture,image,1
One of the living dead ,zombie,1
Group of players ,team,2
