CLUE,ANS,POS,FOUND IN
Weighing instrument ,scales,10,Scales and balances (plural)
Pronged implement ,fork,16,Tri-fork (though uncommon and more akin to three forks rather than a single implement with prongs).
Voice between contralto and soprano ,mezzo,4,Dramatic Mezzo-soprano
Dog's lead ,leash,1,Canine leash
Large cat ,lion,7,Lioness (female lion)
Engrave ,etch,2,Etched
In due course,later,8,Sooner or later
Jump suddenly ,leap,1,Abruptly leapt
Devout,pious,17,Righteously pious
Blackberry plant ,bramble,3,Bramble shrub
An arrow poison ,curare,1,Curare (traditional South American arrow poison)
Bird of prey ,falcon,1,Falconry enthusiasts
Hairy,hirsute,4,Hirsute (adjective)
Against ,anti,4,Antithetical
Small ,little,9,Little one
Root used as a coffee substitute ,chicory,9,Chicory root
