CLUE,ANS,POS,FOUND IN
Lose strength,weaken,1,Weaken - to become less strong or effective over time.
"Soft, velvety fabric",chenille,18,Chenille material
Set of values ,ethic,4,Ethics
Procedure ,method,1,Methodology
Senior - tree ,elder,4,Elderwood
Flash in the sky ,lightning,8,Lightning (a natural electrical discharge that can be very bright)
Orchestral hardware ,instruments,2,Percussion instruments
Profound ,deep,6,Deep-rooted
Entrap ,snare,5,"Snare - a device or strategy intended to catch and hold prey or someone, often stealthily."
Done in an obvious way ,overt,3,Overtly
Straight fringe of hair,bang,1,Bangs - Short fringe or strip of hair across the forehead.
Ignorant (of) ,unaware,12,Blissfully unaware
Dealer in socks and stockings ,hosier,13,Emporium Owner (if they specialize in hosiery)
Large wall painting,mural,1,"Fresco - A technique of mural painting executed upon freshly laid or wet lime plaster, with pigments dissolved in water."
Ceremony - ritual,rite,6,Funeral rite
Tragic prince of Elsinore ,hamlet,1,"Hamlet - The title character and tragic prince in William Shakespeare's play ""Hamlet."""
Lend an ear ,listen,2,Listeners
Historic English king ,athelstan,3,"Athelstan - Known as ""The Father of English History,"" he became king in 927 and strengthened England's political unity."
"On a ship, train etc ",aboard,19,Marine biologist (scientist aboard research vessels studying marine life)
"Muse, mull over ",consider,2,Reflect - Consider or ponder upon an idea or experience.
Pigment made from clay and iron oxide ,ochre,1,"Red ochre - A natural pigment consisting primarily of hematite, which is derived from iron oxides mixed with clay."
Light brown sugar ,demerara,16,"Demerara sugar (light brown, mildly flavored sugar from the Caribbean)"
Remove rind ,peel,1,"Peel - To remove the outer layer from fruits or vegetables, such as an orange's peel."
Imitate like tropical bird ,parrot,18,Echoes of parrots
Scottish landowner ,laird,1,"Laird - A title used to refer to a landowner, especially in Scotland, often inherited by male heirs."
Rear; support ,back,1,Backing - providing assistance or encouragement from behind.
Aimlessly floating ,adrift,4,"Driftwood - Floating pieces of wood found adrift on bodies of water, carried by currents with no purposeful trajectory."
