CLUE,ANS,POS
Monstrous creature ,behemoth,1
Favouritism ,bias,7
Baby's plaything,rattle,1
Foreign (from outer space?),alien,2
Keenness for food ,appetite,1
Roman goddess of the hunt ,diana,1
"Bold, audacious ",daring,4
Immature form of an insect ,nymph,2
Tidy ,neat,2
Luscious ,delectable,6
Politically-inspired murder ,assassination,1
Refusal to accept an unpalatable truth ,denial,1
Altered ,adapted,9
Pondered ,mused,6
"Southern German state, famous for its beer ",bavaria,1
Perfect for the purpose ,ideal,1
Layperson ,amateur,12
Comfy seat ,armchair,3
New York City borough,brooklyn,2
Male singing voice ,baritone,2
Greek island ,rhodes,6
Humorist ,comedian,1
Presiding person ,chairman,3
Declare invalid ,annul,4
Curved under-parts of the feet ,arches,1
"Brain operation, once used to treat mental illness",lobotomy,1
Option,choice,1
"Medium, average, fair ",middling,2
Divisions of a boxing match ,rounds,1
Broadcast again ,rerun,2
Sleepwalker ,somnambulist,1
Stopper - Irish port,cork,1
