CLUE,ANS,POS,FOUND IN
Trendy body joint? ,hip,9,Hips (popular due to body positivity movements)
Firm ,solid,2,Solidity
Many-coloured gem ,opal,12,Synthetic opal (fire agate variety)
Naked ,nude,9,Denuded of meal
Highway ,road,5,Roadway
Imperial weight ,ounce,1,Troy Ounce
Fungi ,mushrooms,10,Psilocybe (magic mushrooms)
Disease inflaming the big toe ,gout,1,Podagra (the term specifically refers to gout in the foot)
Grind (teeth),gnash,1,Gnashing
Monetary unit ,dollar,1,"In various contexts, this can include currencies such as dollars, pounds, euros, and yen among others"
Peculiarity of phrase in a language ,idiom,1,"When we refer to the peculiarities of phrases within a language, we are often talking about idiomatic expressions, colloquialisms, and linguistic constructions that defy standard rules of grammar or usage but convey meaning effectively to native speakers through cultural understanding."
Fight verbally ,spar,9,Spar (as in verbal sparring)
Stand firm against ,resist,16,Rigid resistance
Former ruler of Iran,shah,8,"Nader Shah, though not a ruler in the traditional sense but effectively controlled Iran during his time"
Mucus - stolidity ,phlegm,3,Unyielding phlegm
Broad ,wide,1,Wide-ranging
