CLUE,ANS,POS
Top US horse race ,kentucky derby,4
Bony framework ,skeleton,1
Any procedure regularly followed ,routine,1
Investigation of component parts ,analysis,1
City at the confluence of the Blue and White Nile ,khartoum,5
Dispenser of vapour for the nose or lungs ,inhaler,10
Planet ,mars,4
Luxury railway carriage ,pullman,4
Pope's diadem ,tiara,11
Slippery fish ,eel,11
Southeast Asian country ,thailand,9
Roman silver coin -- is unread (anag),denarius,3
Greek god of love ,eros,4
Northern Ireland city ,omagh,14
Toy bear ,teddy,2
Divided Cypriot city ,nicosia,2
Set of computer instructions ,program,9
Largest Canary island ,tenerife,1
Wild animals; a soccer team ,wolves,5
