CLUE,ANS,POS
Russian revolutionary ,trotsky,2
Golfer's support ,tee,1
Baldness ,alopecia,1
Typical example or pattern ,paradigm,5
Superman's world and a gas ,krypton,1
Domestic bird shelter ,dovecote,5
Illumination ,light,6
Show to be false ,debunk,2
Small tower above a building ,turret,1
Disgusting,repulsive,3
Bashed ,battered,10
"Mock, sneer at ",deride,1
Courageous woman ,heroine,1
Deadlock ,impasse,2
Fail to honour an obligation,renege,2
Deduce ,infer,1
"Ankle, e.g. ",joint,6
Boots and shoes ,footwear,1
Brought up ,raised,1
Judgment,verdict,1
Yellowish brown colour ,khaki,17
Passed on,relayed,5
