CLUE,ANS,POS
"Inscribed slab found 1799, making it possible to decipher Egyptian hieroglyphics ",rosetta stone,1
Band worn around the neck ,choker,1
Tiredness,fatigue,1
Bovine animals ,cattle,1
Hostelry for travellers ,inn,1
Immediately appealing or noticeable,eye-catching,2
Wanderer ,rover,5
It's distilled from molasses ,rum,1
Mid-day ,noon,1
"Quietly, without fuss ",calmly,8
Lustre ,sheen,5
"Medieval Japanese trained in martial arts, assassination and espionage ",ninja,2
US state ,indiana,13
About-turn ,reversal,2
Male domestic feline ,tomcat,2
Wine merchant ,vintner,3
