CLUE,ANS,POS,FOUND IN
What person?,who,4,Philanthropist - An individual who seeks to promote the welfare of others through generous donations or actions
Had the same opinion ,agreed,20,Agreed-upon
"Trot in after sea-god, son of Poseidon ",triton,7,"Triton (in some versions) - A merman god in Greek mythology, often considered an offspring or relative of Poseidon through different sources, especially when considering lesser-known texts and interpretations that blend various mythological traditions."
Exotic flower ,orchid,1,"Orchid - A diverse and widespread group of flowering plants with colorful blooms, often considered exotic due to their beauty."
Set of clothes or group of people ,outfit,5,Outfit (Group)
Requirements ,needs,15,Basic needs
Sheer fabric of silk or rayon ,chiffon,1,"Chiffon - A light, sheer, and flowing fabric made from silk or synthetic materials like rayon."
Products of creativity ,art,2,Artwork
Valid ,sound,5,Sound (in reference to an argument or reasoning)
Systematic plan of action ,scheme,16,Design scheme
Gravelly courage ,grit,6,Gritty
Thin pointer ,needle,1,"Needle - A slender, pointed object often used for sewing or medical procedures."
Curly-leaved endive ,fris,3,"Frisee de Bourgogne - A French type of endive with frilly, deep green leaves often used in salads."
