CLUE,ANS,POS
Noctambulist ,sleepwalker,10
Man-made jet of water ,fountain,1
T; Argentinian dance ,tango,1
Christmas decoration ,tinsel,5
Disobey ,defy,1
S. African mongoose ,meerkat,2
Supporter or fan ,admirer,1
Season ,spring,4
Go away ,depart,9
Scurry -- iconic small car ,beetle,1
Police rank ,superintendent,20
Fortress,castle,4
"Constraint, coercion ",duress,11
Took a secret look ,peeked,1
Extreme fear ,terror,6
Defame falsely,libel,2
Cut down on ,reduce,1
Jester - dessert,fool,3
Water round a castle,moat,1
Weep ,cry,1
Like an omelette ,eggy,3
Bird (of peace?) ,dove,1
