CLUE,ANS,POS
At a great distance ,afar,1
Protein (catalyst) ,enzyme,2
Homeric legendary island of King Odysseus ,ithaca,2
Of the immediate past ,recent,1
Upper-body armour piece ,cuirass,5
Take apart to examine and repair,overhaul,9
Deficient,lacking,1
Enquire,ask,1
Medicine for constipation ,laxative,10
Garland with flowers ,festoon,5
Small dark-purple plum ,damson,2
"Detect, be aware of ",sense,4
Loft ,attic,1
A bag for schoolbooks ,satchel,1
Bunches ,clusters,2
Catch in snare ,entrap,8
Too tolerant or generous ,indulgent,1
Exhibit ,showcase,7
Artificial fibre ,nylon,1
