CLUE,ANS,POS,FOUND IN
Sense organ ,ear,1,Ears (hearing sense)
Dissolute -- gratuitously cruel ,wanton,20,Wanton inhumanity
Distinctive clothing for members ,uniforms,10,Group uniforms
Small silky-haired spaniel ,maltese,7,"Silky Maltese (mixed reference; the Maltese is more known for its long, fine coat rather than being classified as a spaniel)"
4840 square yards ,acre,2,Acres
Fermenting grape juice ,must,10,Must (unfermented grape juice)
Glance over ,scan,19,Scan quickly
Cinema attendant ,usher,3,Movie theater usher
Deuce ,two,6,Twofold
Mount ,climb,12,Climbing
"Declare confidently, promise ",assure,1,Assuredly
Song of loyalty ,anthem,2,Loyal anthem
"Tube for air, cables, etc ",duct,4,Ventilation duct
